,Job_Title,Queried_Salary,Job_Type,Skill,No_of_Skills
3581,Data Analyst,80000-99999,data_analyst,"['Data Mining', 'R', 'SAS', 'SQL', 'Tableau', 'T-SQL', 'PL/SQL', 'Spark', 'Data Analysis', 'AWS']",10
3582,Senior Consulting Data Analyst,80000-99999,data_analyst,['SAS'],1
3583,Quality Data Analyst - Senior,80000-99999,data_analyst,,0
3584,Quality Data Analyst - Senior,80000-99999,data_analyst,,0
3585,Marketing Data Analyst,80000-99999,data_analyst,"['Marketing', 'HubSpot']",2
3586,Enterprise Data Analyst,80000-99999,data_analyst,"['Statistical Software', 'Data Mining', 'Machine Learning', 'R', 'Python']",5
3587,Data Analytics Analyst,80000-99999,data_analyst,"['Hyperion', 'SQL', 'Microsoft Office', 'Microsoft Access', 'Tableau']",5
3588,"Data Analyst I, Safety and Insurance",80000-99999,data_analyst,"['Hive', 'Spark', 'R', 'Python', 'SQL']",5
3589,Pricing Data Analyst,80000-99999,data_analyst,"['Data Warehouse', 'Power BI', 'Hadoop', 'R', 'Python', 'SQL', 'Tableau']",7
3590,Senior Data Analyst,80000-99999,data_analyst,"['R', 'Python']",2
3591,Workforce Data Analyst,80000-99999,data_analyst,"['Excel', 'SQL']",2
3592,Marketing Data Analyst,80000-99999,data_analyst,"['Quantitative Analysis', 'Data Mining', 'Microsoft Powerpoint', 'Scripting', 'Marketing', 'R', 'Digital Marketing', 'Microsoft Office', 'SQL', 'Tableau', 'Python', 'Attribution Modeling']",12
3593,Data Analyst,80000-99999,data_analyst,,0
3594,Business Data Analyst,80000-99999,data_analyst,,0
3595,Data Analyst - Internal Audit,80000-99999,data_analyst,"['Time Management', 'Visual Basic', 'SQL', 'QlikView', 'Audits']",5
3596,Algorithm Project Data Analyst,80000-99999,data_analyst,"['Data Mining', 'Python', 'SQL']",3
3597,Reporting and Data Analyst,80000-99999,data_analyst,"['Data Mining', 'R', 'SAS', 'SQL', 'Microsoft Office', 'Tableau', 'Alteryx', 'SPSS']",8
3598,Sr Data Analyst,80000-99999,data_analyst,"['Data Mining', 'Microsoft Powerpoint', 'Data Analysis', 'SQL', 'Microsoft Office']",5
3599,Data Analyst II,80000-99999,data_analyst,"['Business Intelligence', 'Crystal Reports', 'Microsoft Office', 'Tableau']",4
3600,"Product Data Analyst, Sponsored Products, Product",80000-99999,data_analyst,['Hadoop'],1
3601,Sr. Data Analyst,80000-99999,data_analyst,['SQL'],1
3602,Intelligence Data Analyst,80000-99999,data_analyst,"['Machine Learning', 'R', 'Python']",3
3603,Data Analytics Analyst,80000-99999,data_analyst,"['Accounting', 'Power BI', 'SAS', 'SQL', 'Microsoft Office']",5
3604,Data Analyst III,80000-99999,data_analyst,,0
3605,Data Analyst,80000-99999,data_analyst,"['Data Analysis', 'Excel', 'Microsoft Access']",3
3606,Data Analyst,80000-99999,data_analyst,"['Business Intelligence', 'Tableau']",2
3607,Data Analyst,80000-99999,data_analyst,"['Data Analysis', 'Statisical Analysis', 'SQL', 'Tableau']",4
3608,Data Analyst II,80000-99999,data_analyst,"['Business Intelligence', 'Machine Learning', 'Hadoop', 'Oracle', 'SQL', 'Tableau', 'Adobe Marketing']",7
3609,Business Data Analyst,80000-99999,data_analyst,['Data Mining'],1
3610,Data Analyst,80000-99999,data_analyst,"['Hive', 'Data Mining', 'Visual Basic', 'Hadoop', 'R', 'SQL', 'Tableau', 'SPSS', 'MATLAB']",9
3611,IT Data Analyst,80000-99999,data_analyst,"['Microsoft Powerpoint', 'Process Improvement', 'Statisical Analysis', 'Microsoft Office', 'Visio']",5
3612,"Senior Analyst, Data Analytics",80000-99999,data_analyst,"['Business Intelligence', 'Microsoft Powerpoint', 'Hadoop', 'R', 'SAS', 'Data Science', 'Python']",7
3613,EDP Business Data Analyst,80000-99999,data_analyst,,0
3614,Technical Data Analyst,80000-99999,data_analyst,,0
3615,Technical Data Analyst,80000-99999,data_analyst,"['Linux', 'Hadoop', 'Scripting', 'Kafka', 'SQL', 'Tableau', 'MySQL', 'PostgreSQL', 'NoSQL', 'Python', 'Elasticsearch']",11
3616,Data Analytics Analyst,80000-99999,data_analyst,"['Oracle', 'SQL']",2
3617,Quality Improvement Data Analyst,80000-99999,data_analyst,,0
3618,"Performance and Data Analyst, Client Insights",80000-99999,data_analyst,"['Microsoft Powerpoint', 'R', 'SAS', 'Python', 'SQL', 'Tableau']",6
3619,"Data Analyst, Content Indexing",80000-99999,data_analyst,"['JavaScript', 'Machine Learning', 'R', 'Python', 'SQL']",5
3620,College Enrollment Data Analyst,80000-99999,data_analyst,"['JavaScript', 'Microsoft SQL Server', 'XML', 'CSS', 'HTML5']",5
3621,EDP Business Data Analyst,80000-99999,data_analyst,,0
3622,Data Analyst Professional,80000-99999,data_analyst,"['SOX', 'Visio', 'Business Analysis', 'Excel', 'SQL']",5
3623,Data Analyst Lead - Data Quality,80000-99999,data_analyst,['Data Mining'],1
3624,CSG Transformation Advanced Data Analyst,80000-99999,data_analyst,"['Data Mining', 'Machine Learning', 'Hadoop', 'R', 'Statisical Analysis', 'SQL', 'Teradata', 'Spark']",8
3625,Data Analyst,80000-99999,data_analyst,"['Microsoft SQL Server', 'SAS', 'SQL', 'Tableau']",4
3626,"Associate, Data Analyst",80000-99999,data_analyst,"['Oracle', 'SQL', 'Troubleshooting', 'Informatica']",4
3627,Marketing Data Analyst,80000-99999,data_analyst,"['Marketing', 'Digital Marketing', 'SQL', 'Tableau', 'REST', 'Data Analysis']",6
3628,Data Analyst,80000-99999,data_analyst,"['Microsoft SQL Server', 'Microsoft Office']",2
3629,Senior Data Analyst,80000-99999,data_analyst,"['Survey Design', 'Data Mining', 'Machine Learning']",3
3630,"Product Data Analyst, Sponsored Products",80000-99999,data_analyst,['Hadoop'],1
3631,"Analyst, Customer Analytics",80000-99999,data_analyst,"['Data Mining', 'SQL', 'Tableau']",3
3632,Data Analyst 2,80000-99999,data_analyst,"['SharePoint', 'Data Mining', 'Data Analysis', 'Hadoop', 'Tableau']",5
3633,"Data Analyst, Ecommerce",80000-99999,data_analyst,"['Data Mining', 'Power BI', 'R', 'Python', 'SQL', 'Tableau']",6
3634,"Senior Analyst, Data Analytics",80000-99999,data_analyst,"['Business Intelligence', 'Microsoft Powerpoint', 'Hadoop', 'R', 'SAS', 'Data Science', 'Python']",7
3635,"Data Analyst, Ecommerce",80000-99999,data_analyst,"['Data Mining', 'Power BI', 'R', 'Python', 'SQL', 'Tableau']",6
3636,Data Analyst IV,80000-99999,data_analyst,"['Business Intelligence', 'Excel', 'SQL', 'Microsoft Office', 'Microsoft Access', 'Data Warehouse', 'Data Analysis']",7
3637,Salesforce Data Analyst,80000-99999,data_analyst,"['XML', 'SQL', 'Microsoft Office', 'Data Warehouse', 'Data Analysis']",5
3638,Data Analyst IV,80000-99999,data_analyst,"['Data Warehouse', 'Data Analysis', 'Excel', 'SQL', 'Microsoft Office', 'Microsoft Access']",6
3639,Engine Development Data Analyst,80000-99999,data_analyst,"['MATLAB', 'Calibration']",2
3640,Senior Data Analyst,80000-99999,data_analyst,,0
3641,Data Analyst â€“ Business Intelligence,80000-99999,data_analyst,"['R', 'Python', 'Jira', 'SQL', 'Tableau']",5
3642,Data Analyst,80000-99999,data_analyst,"['JavaScript', 'Hive', 'Machine Learning', 'Hadoop', 'R', 'SAS', 'SQL', 'Tableau', 'Big Data', 'Predictive Analytics', 'Python']",11
3643,IT Healthcare Data Analyst,80000-99999,data_analyst,"['Business Intelligence', 'Excel', 'SQL']",3
3644,Clinical Data Analyst,80000-99999,data_analyst,"['Conflict Management', 'Epic', '""Drivers License""', 'Business Analysis']",4
3645,"Data Analyst - Technology - Remote, Nationwide",80000-99999,data_analyst,"['Business Intelligence', 'Database Administration', 'Microsoft SQL Server', 'SQL']",4
3646,"Data Analyst - Technology - Remote, Nationwide",80000-99999,data_analyst,"['Business Intelligence', 'Database Administration', 'Microsoft SQL Server', 'SQL']",4
3647,Scientific Data Analyst,80000-99999,data_analyst,"['Statistical Software', 'Data Mining', 'R', 'MATLAB', 'Python']",5
3648,Senior Data Analyst,80000-99999,data_analyst,"['Supervising Experience', 'SQL', 'Tableau']",3
3649,Senior Data Analyst,80000-99999,data_analyst,['SQL'],1
3650,Data Analyst,80000-99999,data_analyst,"['Salesforce CRM', 'Data Mining', 'Project Management', 'Microsoft Office', 'SQL', 'Tableau', 'Audits']",7
3651,"Master Data Analyst âˆž (Maplewood, MN)",80000-99999,data_analyst,"['APICS Certification', 'SAP', 'Leadership Experience', 'Military Experience', 'Coaching Experience', 'Excel', 'Microsoft Access']",7
3652,Data Analytics Analyst,80000-99999,data_analyst,"['Oracle', 'SQL']",2
3653,Data Analytics Analyst,80000-99999,data_analyst,"['Oracle', 'SQL']",2
3654,Tech Ops/Data Analyst,80000-99999,data_analyst,"['SharePoint', 'Data Mining', 'Microsoft Powerpoint', 'Visio', 'Excel', 'Microsoft Office']",6
3655,Growth Hacking Data Analyst,80000-99999,data_analyst,"['Statisical Analysis', 'SQL']",2
3656,Sr. Data Analyst,80000-99999,data_analyst,"['Quantitative Analysis', 'Data Analysis', 'Excel', 'Tableau']",4
3657,Senior Data Analyst - MileOne Autogroup,80000-99999,data_analyst,"['Microsoft SQL Server', 'SAS', 'SQL', 'Tableau', 'Data Analysis']",5
3658,Senior Data Analyst,80000-99999,data_analyst,"['Quantitative Analysis', 'SQL', 'Tableau']",3
3659,Data Analyst IV,80000-99999,data_analyst,"['Data Analysis', 'Excel', 'SQL', 'Microsoft Office', 'Microsoft Access']",5
3660,Data Analyst - Compensation,80000-99999,data_analyst,['Certified Compensation Professional'],1
3661,Business Data Analyst Sr,80000-99999,data_analyst,"['STATA', 'R', 'SAS']",3
3662,Signal Processing & Data Analyst,80000-99999,data_analyst,"['Machine Learning', 'C/C++', 'Data Analysis', 'Signal Processing', 'Python']",5
3663,Salesforce Data Analyst,80000-99999,data_analyst,"['XML', 'SQL', 'Microsoft Office', 'Data Warehouse', 'Data Analysis']",5
3664,Data Analyst,80000-99999,data_analyst,"['Data Analysis', 'Oracle']",2
3665,Business Data Analyst,80000-99999,data_analyst,"['Business Intelligence', 'Data Mining', 'Machine Learning', 'Project Management', 'Visual Basic', 'R', 'SQL', 'Tableau', 'Big Data', 'Alteryx', 'Python', 'OOP']",12
3666,Data Analyst / Senior Data Analyst,80000-99999,data_analyst,"['Business Intelligence', 'Quantitative Analysis', 'SQL', 'Tableau']",4
3667,Senior Reporting/Data Analyst,80000-99999,data_analyst,"['Power BI', 'SQL', 'Tableau']",3
3668,Data Analyst,80000-99999,data_analyst,"['FTP', 'Software Development', 'Jira', 'SQL']",4
3669,Omni Channel Data Analyst,80000-99999,data_analyst,"['Data Mining', 'Machine Learning', 'Power BI', 'R', 'Statisical Analysis', 'SAS', 'Microsoft Office', 'Tableau', 'Data Analysis', 'Python']",10
3670,Associate - Automation & Data Analyst,80000-99999,data_analyst,['Tableau'],1
3671,Data Analyst III,80000-99999,data_analyst,"['R', 'SAS', 'Excel', 'SQL', 'Microsoft Office', 'Microsoft Access', 'Data Analysis']",7
3672,Business-Data Analyst,80000-99999,data_analyst,"['Microsoft SQL Server', 'Analysis Skills', 'SQL']",3
3673,Staff Technical Data Analyst,80000-99999,data_analyst,"['Java', 'Data Mining', 'Scala', 'Python', 'SQL']",5
3674,Senior Data Analyst,80000-99999,data_analyst,"['Data Mining', 'R', 'SQL', 'Tableau']",4
3675,Senior Data Analyst,80000-99999,data_analyst,"['Business Intelligence', 'SPSS', 'Power BI', 'R', 'SAS', 'SQL', 'Excel']",7
3676,Data Analyst II,80000-99999,data_analyst,"['Microsoft SQL Server', 'R', 'Python', 'SQL', 'Excel', 'Microsoft Access']",6
3677,Data Analyst - (Sales),80000-99999,data_analyst,"['SAP', 'Microsoft Office', 'Financial Modeling']",3
3678,Senior Data Analyst,80000-99999,data_analyst,"['Data Mining', 'R', 'SQL', 'Tableau']",4
3679,BURBANK Campus Recruiting 2018 - I&D - Data Analyst,80000-99999,data_analyst,"['Data Mining', 'Business Analysis']",2
3680,Sr. Campaign Data Analyst,80000-99999,data_analyst,['Microsoft Powerpoint'],1
3681,Product Specialist - Data analyst,80000-99999,data_analyst,"['Data Mining', 'Excel']",2
3682,"Quant UX Researcher, Data Analyst",80000-99999,data_analyst,['Survey Design'],1
3683,EyeMed - Business Data Analyst (Reporting),80000-99999,data_analyst,"['Data Warehouse', 'SDLC']",2
3684,Data Analyst - DAS,80000-99999,data_analyst,"['Data Mining', 'Microsoft SQL Server', 'Data Management', 'R', 'Oracle', 'SAS', 'SQL', 'Sybase', 'MySQL']",9
3685,"Business Intelligence Analyst, Sales & Delivery Analytics",80000-99999,data_analyst,,0
3686,Safety Outcomes Data Analyst,80000-99999,data_analyst,"['Data Mining', 'SAS', 'Microsoft Office', 'SQL', 'Tableau', 'Software Development', 'Visio', 'Data Analysis']",8
3687,Senior Data Analyst,80000-99999,data_analyst,"['R', 'Statisical Analysis', 'SQL', 'Tableau', 'Data Analysis', 'Python']",6
3688,Data Analyst IV,80000-99999,data_analyst,"['System Design', 'CompTIA Security+', 'RMF']",3
3689,Business Data Analyst Sr,80000-99999,data_analyst,"['Quantitative Analysis', 'Excel', 'SQL', 'Tableau']",4
3690,Senior Data Analyst,80000-99999,data_analyst,"['Google Analytics', 'R', 'SQL', 'Excel', 'Python']",5
3691,Data Analyst,80000-99999,data_analyst,"['Business Intelligence', 'Data Mining', 'Microsoft SQL Server', 'Machine Learning', 'Oracle', 'SQL', 'Sybase', 'Data Warehouse']",8
3692,Data Analyst,80000-99999,data_analyst,"['Microsoft SQL Server', 'Time Management', 'R', 'SQL', 'Tableau', 'Data Analysis', 'Python']",7
3693,Master Data Analyst/Documentation Specialist,80000-99999,data_analyst,"['Time Management', 'Excel']",2
3694,Sr. Data Analyst II,80000-99999,data_analyst,"['Time Management', 'Business Analysis']",2
3695,Sr. Data Analyst II,80000-99999,data_analyst,"['Time Management', 'Business Analysis']",2
3696,Policy Analyst - Economics and Data Focus (Data Analyst),80000-99999,data_analyst,"['Microsoft Powerpoint', 'R', 'SQL', 'Microsoft Office']",4
3697,Data Analyst - CRM,80000-99999,data_analyst,"['Machine Learning', 'Microsoft Powerpoint', 'Project Management', 'Marketing', 'Digital Marketing', 'Omniture', 'SQL', 'Excel', 'Tableau', 'iWork', 'Spark', 'Attribution Modeling']",12
3698,Production Data Analyst,80000-99999,data_analyst,"['Time Management', 'Microsoft Powerpoint', 'Oracle', 'Tableau', 'Microsoft Word', 'Data Analysis']",6
3699,Data Analyst II,80000-99999,data_analyst,"['Data Mining', 'Microsoft Powerpoint', 'Power BI', 'Hadoop', 'SQL', 'Excel', 'Analysis Skills']",7
3700,Product Data Analyst,80000-99999,data_analyst,"['SQL', 'Confluence', 'Design Experience', 'Jira']",4
3701,"SQL Data Analyst, Analyst/Officer",80000-99999,data_analyst,"['Data Warehouse', 'SQL']",2
3702,Senior Data Analyst,80000-99999,data_analyst,"['Business Intelligence', 'Ruby', 'R', 'Perl', 'Statisical Analysis', 'SQL', 'Tableau', 'Spark', 'Python']",9
3703,Digital Services Data Analyst,80000-99999,data_analyst,"['Business Intelligence', 'Excel', 'Tableau']",3
3704,Business / Data Analyst,80000-99999,data_analyst,,0
3705,Business / Data Analyst,80000-99999,data_analyst,,0
3706,Data Analyst Specialist,80000-99999,data_analyst,"['Microsoft SQL Server', 'Visual Basic', 'Perl', 'Oracle', 'SQL']",5
3707,Data Analyst III,80000-99999,data_analyst,"['Data Analysis', 'Excel', 'SQL', 'Microsoft Office', 'Microsoft Access']",5
3708,"SQL Data Analyst, Analyst/Officer",80000-99999,data_analyst,"['Data Warehouse', 'SQL']",2
3709,Sr Business Data Analyst,80000-99999,data_analyst,"['Machine Learning', 'Project Management', 'R', 'SQL', 'Excel', 'Tableau', 'T-SQL', 'QlikView', 'Data Analysis', 'Python']",10
3710,Data Analyst Manager,80000-99999,data_analyst,"['Perl', 'SAS', 'SQL', 'Data Warehouse', 'Leadership Experience', 'Python']",6
3711,Integration Data Analyst,80000-99999,data_analyst,"['Data Mining', 'Microsoft SQL Server', 'Microsoft Powerpoint', 'Power BI', 'SDLC', 'SQL', 'Microsoft Office', 'Visio', 'Data Analysis']",9
3712,HR Data Analyst,80000-99999,data_analyst,"['Data Mining', 'Machine Learning', 'R', 'Statisical Analysis', 'Python', 'Workday', 'Excel', 'Tableau']",8
3713,Data Analyst - BOBJ Consultant,80000-99999,data_analyst,"['Data Mining', 'Design Experience', 'SAP', 'Business Analysis']",4
3714,SMART Data Analyst,80000-99999,data_analyst,"['Project Management', 'C/C++', 'SQL', 'Data Analysis', 'Leadership Experience', 'Programmable Logic Controllers']",6
3715,Senior Data Analyst,80000-99999,data_analyst,"['Supervising Experience', 'SQL', 'Tableau']",3
3716,Sr. Data Analyst,80000-99999,data_analyst,"['Microsoft Powerpoint', 'Tableau']",2
3717,CLINICAL COORDINATOR (PTO) - Data Analyst,80000-99999,data_analyst,,0
3718,Sr. Data Analyst,80000-99999,data_analyst,"['Quantitative Analysis', 'R', 'SAS', 'Python', 'SQL']",5
3719,Sr. Data Analyst,80000-99999,data_analyst,"['JD Edwards', 'Accounting', 'Excel']",3
3720,Data Analyst III,80000-99999,data_analyst,"['SAS', 'Excel', 'SQL', 'Microsoft Office', 'Microsoft Access', 'Data Analysis']",6
3721,Sr Data Analyst - Market Insight & Analytics,80000-99999,data_analyst,"['Data Mining', 'Marketing', 'R', 'SAS', 'Microsoft Office', 'SQL', 'Supervising Experience', 'Data Analysis']",8
3722,Digital Data Analyst,80000-99999,data_analyst,"['Microsoft SQL Server', 'Microsoft Powerpoint', 'Microsoft Office', 'SQL', 'Excel', 'Microsoft Access']",6
3723,Data Analyst,80000-99999,data_analyst,"['R', 'C/C++', 'Tableau', 'Java', '.Net', 'ArcGIS', 'C#', 'Data Warehouse', 'MATLAB', 'Python']",10
3724,"Data Analytics Specialist, Analyst Relations",80000-99999,data_analyst,"['Performance Marketing', 'Microsoft Powerpoint', 'Social Media Management', 'Quantitative Research', 'SQL', 'Tableau']",6
3725,Clinical Data Analyst,80000-99999,data_analyst,"['Microsoft SQL Server', 'SDLC', 'Excel', 'SQL']",4
3726,Global Project Data Analyst (Data Analyst II),80000-99999,data_analyst,"['Time Management', 'SQL']",2
3727,Data Analyst,80000-99999,data_analyst,"['Microsoft SQL Server', 'SDLC', 'Oracle', 'SQL', 'ITIL', 'Data Analysis']",6
3728,"Data Analyst (Jacksonville, FL)",80000-99999,data_analyst,"['Microsoft SQL Server', 'Project Management', 'R', 'SAS', 'Oracle', 'SQL', 'Microsoft Office', 'IVR', 'Python']",9
3729,Sr Digital Data Analyst,80000-99999,data_analyst,"['Google Analytics', 'R', 'Python', 'SQL', 'Tableau']",5
3730,Customer Quality Data Analyst,80000-99999,data_analyst,,0
3731,Senior Data Analyst,80000-99999,data_analyst,"['Machine Learning', 'Power BI', 'SQL']",3
3732,Salesforce Data Analyst,80000-99999,data_analyst,"['XML', 'SQL', 'Microsoft Office', 'Data Warehouse', 'Data Analysis']",5
3733,"Analyst, Imagery Analytics",80000-99999,data_analyst,"['R', 'Python', 'SQL', 'Tableau']",4
3734,"SQL Data Analyst, Analyst/Officer",80000-99999,data_analyst,"['Data Warehouse', 'SQL']",2
3735,Senior Data Analyst,80000-99999,data_analyst,"['Accounting', 'Data Mining', 'SQL']",3
3736,Business Data Analyst,80000-99999,data_analyst,"['Business Intelligence', 'R', 'SQL', 'Tableau', 'Confluence', 'Alteryx', 'Python', 'Jira']",8
3737,Junior Data Analyst,80000-99999,data_analyst,"['Hive', 'XML', 'Hadoop', 'SQL']",4
3738,Junior Data Analyst,80000-99999,data_analyst,"['Hive', 'XML', 'Hadoop', 'SQL']",4
3739,Junior Data Analyst,80000-99999,data_analyst,"['Hive', 'XML', 'Hadoop', 'SQL']",4
3740,Financial Reporting and Data Analyst,80000-99999,data_analyst,"['Data Mining', 'ERP Systems', 'SAP', 'R', 'SQL', 'Excel', 'Tableau', 'Python', 'Financial Modeling']",9
3741,CL Data Analyst II,80000-99999,data_analyst,"['Hyperion', 'R', 'SAS', 'SQL', 'Tableau']",5
3742,Clinical Data Analyst - Precision Medicine,80000-99999,data_analyst,"['Microsoft SQL Server', 'Microsoft Powerpoint', 'SQL', 'Tableau', 'Microsoft Word', 'Data Warehouse', 'Visio', 'Informatica']",8
3743,Optical Data Analyst,80000-99999,data_analyst,"['Software Testing', 'MATLAB', 'Image Processing', 'Signal Processing', 'Python', 'C/C++']",6
